id,time,wage,male,age,event,compare,cluster_var
02-5499,25,52000,0,21.655031,0,0,01-7022
42-1875,20,46000,1,18.595482,0,0,42-1581
01-2599,27,49000,0,34.967831,0,0,01-983
02-5025,1,53000,1,18.568104,0,0,02-3056
01-7271,26,47000,1,,0,0,01-4435
02-4749,5,46000,0,19.854895,0,0,02-3271
02-2719,20,50000,1,30.046543,0,0,02-3779
02-6607,31,52000,1,20.429842,0,1,02-3462
02-1635,13,46000,0,32.366871,0,0,00-332
01-7754,39,46000,0,24.509241,0,0,99-132
02-3020,32,49000,0,31.285421,0,0,02-091
03-0219,46,46000,0,21.867214,0,0,03-0567
24-044,2,49000,0,35.282684,0,0,02-2186
88-166,43,43000,1,18.054756,0,0,42-634
22-052,4,47000,1,30.819986,0,0,01-4426
02-4585,8,47000,1,20.922655,0,0,02-245
47-018,17,52000,0,32.866531,0,0,58-005
02-3043,13,59000,1,27.247091,0,0,01-2158
25-068,6,45000,0,30.703627,0,0,02-2711
01-194,31,53000,0,52.010952,0,0,01-087
02-5474,13,47000,1,19.279945,0,0,01-7079
02-5607,9,48000,1,18.205339,0,0,02-3015
01-5211,6,56000,1,22.996578,0,0,01-5555
01-6955,32,51000,0,25.529089,0,0,01-2195
01-8607,39,52000,1,23.550993,1,0,01-875
01-4033,16,54000,0,29.245722,0,0,01-3758
02-5135,29,48000,1,24.249146,0,0,01-884
01-6312,36,47000,1,26.720055,0,0,01-6200
01-4794,47,54000,0,33.462013,0,0,03-2490
01-9485,24,46000,0,18.807667,0,0,01-794
01-5647,21,47000,1,25.453798,0,0,01-2087
88-088H,41,49000,0,22.839151,0,0,01-6559H
01-400,18,56000,0,47.787819,0,0,01-3181
01-3744,18,51000,0,30.327173,0,0,01-8414
12-049,41,49000,0,44.454483,0,0,03-0099
07-064,8,46000,0,30.258726,0,0,04-637
01-745,13,49000,0,40.696785,0,0,14-034
42-1537,30,49000,1,27.041752,0,0,42-894
02-5704,16,47000,1,19.238878,0,0,66-001
01-3228,37,51000,0,35.241615,0,0,01-405
01-7153,0,47000,0,18,0,0,10-041
24-066,45,49000,0,24.646133,0,0,02-8076
02-6842,34,50000,1,,0,0,02-5356
42-1810,26,48000,1,21.312799,0,0,42-1064
01-8260,10,53000,0,18,0,0,01-3920
01-8377,26,46000,0,20.888432,0,0,14-056
01-038,38,57000,1,59.765915,0,0,01-2889
01-9766,43,48000,0,22.277891,0,0,99-183
01-7731,9,48000,0,18.643394,0,0,01-7795
01-2503,22,50000,0,34.242302,0,0,01-8912
02-5833,13,50000,1,18.19165,0,0,01-032
01-5078,22,51000,1,26.870636,0,0,01-3148
02-5491,16,47000,0,19.889116,0,0,02-748
01-2906,44,53000,0,37.582478,0,0,01-2613
03-0006,47,53000,1,22.442163,0,0,03-1760
SM-0003,42,48000,1,21.175907,0,0,01-3371
01-352,26,44000,0,48.821354,0,0,01-7795
01-272,8,52000,0,44.310745,0,0,01-1070
02-4522,1,47000,0,19.861738,0,0,11-003
68-108,0,45000,1,20.176592,0,0,68-077
01-2938,40,53000,0,36.610542,0,0,02-700
16-079,14,49000,0,32.449009,0,0,16-052
01-7283,41,50000,0,23.345654,0,0,01-8869
01-312,36,51000,0,48.759754,0,0,01-290
03-2081,40,52000,0,18,0,0,01-6110
30-142,38,47000,0,35.843941,0,0,10-058
02-8376,35,50000,0,18,0,0,02-7994
01-5110,4,46000,0,23.05818,0,0,01-6789
04-078,22,49000,0,45.296371,0,0,04-050
01-160,29,59000,1,54.358658,0,0,08-027
01-7722,21,49000,0,21.292265,0,0,01-1416
02-7557,34,49000,0,18.876112,0,0,02-3854
01-6606,20,49000,1,23.42779,0,0,01-3181
01-1657,13,52000,0,36.973305,0,0,01-843
99-055,0,53000,1,31.292267,0,0,01-1236
02-1722,2,49000,0,29.587954,0,0,02-3119
51-011,45,49000,0,41.333332,0,0,02-6607
04-518,4,47000,0,22.291582,0,0,04-044
13-274,20,49000,0,33.96167,0,0,02-748
08-111,25,53000,0,45.618069,0,0,18-039
08-275,18,46000,0,31.333334,0,0,32-050
02-2763,3,46000,0,26.412046,0,0,24-018
06-413,13,47000,0,30.922655,0,0,02-3158
01-6678,17,50000,0,22.647501,0,0,10-041
01-6865,16,46000,0,21.586584,0,0,16-024
01-3403,5,47000,1,28.191648,0,0,01-1303
01-1152,21,53000,1,40.29295,0,0,08-060
01-6232,0,52000,1,19.457905,0,0,01-6216
50-008,33,52000,0,38.787132,0,0,50-025
13-190,16,51000,0,36.008213,0,0,02-3084
18-032,22,50000,0,42.442162,0,0,01-2087
42-1522,21,49000,1,25.268993,0,0,42-894
26-005,21,46000,0,41.134838,0,0,02-3175
04-197,0,45000,0,36.240932,0,0,04-044
02-4530,25,47000,1,24.769337,0,0,66-003
12-075,12,46000,0,35.70705,0,0,02-2644
06-374,47,49000,0,38.540726,0,0,01-658
01-410,27,55000,0,47.37714,0,0,01-394
22-020,30,49000,0,41.22382,0,0,01-4426
23-001,12,49000,0,39.108829,0,0,06-172
01-7361,15,48000,1,21.141684,0,0,01-918
02-2941,8,49000,0,26.53525,0,0,66-003
01-675,30,48000,0,44.844627,0,0,01-087
02-1386,10,48000,0,33.660507,0,0,01-1494
01-7451,46,49000,0,27.459274,0,0,01-6200
01-7499,44,49000,1,26.275154,0,0,03-0567
01-9788,42,52000,0,21.94935,0,0,02-6253
02-5474,22,47000,1,21.155373,0,0,01-7079
57-018,14,49000,0,30.272417,0,0,02-493
13-252,33,49000,0,36.843258,0,0,02-351
09-209,18,49000,0,31.874058,0,0,01-112
01-7458,35,49000,0,25.166325,0,0,11-092
08-275,29,47000,0,33.626286,0,0,32-050
03-1670,44,46000,0,19.738535,0,0,15-018
01-3243,27,53000,1,33.0308,0,0,02-700
06-021,24,52000,0,49.759068,0,0,14-018
01-9476,44,47000,1,22.9692,0,0,01-1152
01-7483,28,47000,0,22.934977,0,0,10-041
01-1039,0,50000,0,36.179329,0,0,01-744
02-3424,31,49000,0,29.841204,0,0,02-5880
14-079,6,49000,0,35.549622,0,0,14-017
01-3755,35,48000,1,33.742641,0,0,01-646
18-136,27,49000,0,34.46817,0,0,01-7795
02-3631,31,48000,0,28.376455,0,0,02-211
01-5874,2,47000,1,20.895277,0,0,01-6110
09-140,22,49000,0,38.109516,0,0,08-154
01-649,44,48000,1,47.835732,0,0,01-2943
20-058,41,46000,0,40.833675,0,0,11-092
11-326,25,47000,0,34.824093,0,0,02-4416
02-5327,24,49000,0,22.353182,0,0,03-158
01-5250,7,51000,1,23.338808,0,0,01-3758
02-3631,3,48000,0,22.537987,0,0,02-211
42-1659,29,49000,0,23.420944,0,0,42-894
18-073,12,49000,0,38.047913,0,0,10-041
02-5419,38,49000,0,24.666666,0,0,02-5124
42-709,13,48000,1,28.376455,0,0,01-6986
32-184,26,46000,0,33.578373,0,0,01-1613
01-3402,1,49000,0,27.370295,0,0,01-1303
02-5939,13,46000,0,18.308008,0,0,02-3462
22-066,27,49000,0,34.351814,0,0,22-012
01-7546,30,51000,0,23.687885,0,0,01-6989
01-5936,41,51000,0,29.286791,0,0,03-0411
26-020,42,49000,0,44.536621,0,0,20-024
02-2471,19,50000,0,30.402464,0,0,02-5374
02-4215,16,46000,0,24.2423,0,0,06-325
01-7790,10,50000,1,18.855577,0,1,01-8286
01-955,2,50000,0,37.206024,0,0,01-268
01-7646,23,53000,1,21.901438,0,0,01-6140
02-3271,39,51000,0,32.017796,0,0,02-2975
01-8567,23,48000,0,20.511978,0,0,01-087
20-007,44,50000,0,46.487335,0,0,03-0055
02-4761,19,46000,0,22.729637,0,0,02-4335
01-9288,36,47000,0,21.59343,0,0,38-028
13-330,6,49000,0,30.217659,0,0,02-1272
42-683,45,42000,1,35.193703,0,0,88-037
02-6129,24,46000,0,19.813826,0,0,04-050
02-1240,37,48000,0,40.614647,0,0,02-237
02-7818,34,47000,1,18.390144,0,0,66-001
01-9453,22,50000,1,18.390144,0,0,01-5204
02-4199,5,48000,0,,0,0,02-034
01-8153,14,47000,0,18.53388,0,0,01-6138
08-164,20,52000,0,39.964409,0,0,01-043
01-6955,28,50000,0,24.687201,0,0,01-123
02-8078,38,52000,1,18.691307,0,0,02-2975
05-033,46,57000,0,51.655029,0,0,03-2449
01-413,10,53000,0,18.999315,0,0,01-7330
02-5300,4,47000,1,18.171116,0,0,01-7079
16-062,14,50000,0,37.171799,0,0,16-033
02-2745,18,51000,1,29.526352,0,0,02-748
03-2478,46,53000,1,18.835045,0,0,01-526
00-090,34,47000,0,25.850786,0,0,02-345
01-6197,15,52000,1,22.962355,0,0,42-1411
01-6579,38,48000,0,27.219713,0,0,03-1517
02-6236,27,48000,0,20.265572,0,0,07-011
01-1729,29,53000,0,39.485283,0,0,02-793
03-340,16,51000,1,35.08419,0,0,30-019
02-6080,31,47000,1,21.648186,0,0,02-510
19-079,0,49000,0,30.313484,0,0,19-006
02-6536,23,47000,1,19.054073,0,0,11-144
01-949,40,52000,1,45.173168,0,0,03-0411
30-008,17,50000,0,38.752911,0,0,08-060
18-039,7,57000,0,39.095139,0,0,01-112
36-036,45,53000,0,40.279259,0,0,03-106
01-8931,24,51000,0,19.813826,0,0,08-092
42-1275,37,52000,1,31.244354,0,0,42-2009
02-5512,34,46000,0,23.653662,0,0,06-062
02-244,29,51000,0,47.370293,0,0,02-3158
11-249,32,47000,1,37.685146,0,0,01-305
41-059,43,49000,0,37.582478,0,0,01-746
01-5300,30,50000,0,28.041067,0,0,01-6710
02-7765,36,47000,1,18.999315,0,0,02-237
03-199,3,50000,0,36.439426,0,0,16-005
02-5284,2,47000,1,18.403833,0,0,01-7079
01-7202,3,51000,1,18.568104,0,0,01-6123
00-355,25,49000,0,35.022587,0,0,02-4881
01-6060,26,47000,0,25.440109,0,0,16-033
17-075,32,49000,0,33.968513,0,0,17-007
04-460,29,45000,1,30.799452,0,0,04-348
01-8087,12,46000,0,18.602327,0,0,05-011
41-006,4,50000,0,35.939766,0,0,01-4970
01-410,11,55000,0,44.043808,0,0,01-029
42-1605,4,48000,0,19.64271,0,0,42-1255
02-7289,39,47000,0,20.272417,0,0,02-1306
02-3201,6,47000,0,25.392197,0,0,02-054
01-5889,11,49000,0,23.181383,0,0,01-1254
18-092,10,52000,0,33.325119,0,0,01-240
03-398,45,48000,0,39.026695,0,0,01-112
06-275,10,46000,0,32.17522,0,0,06-146
04-626,14,47000,1,22.031485,0,0,04-133
01-9628,44,47000,0,22.681725,0,0,30-040
01-3955,8,47000,1,27.828884,0,0,01-029
01-8696,40,50000,1,23.804243,0,0,01-027
02-7581,43,46000,0,20.696783,0,0,02-5471
03-1090,41,46000,0,19.211498,0,0,05-017
02-4980,21,45000,0,22.791239,0,0,02-5374
01-6921,5,47000,0,19.054073,0,0,09-061
26-048,22,48000,0,35.351128,0,0,02-237
01-6223,0,46000,0,19.83436,0,0,15-054
55-001,16,49000,0,34.755646,0,0,04-602
07-026,27,52000,0,41.750854,0,0,04-348
16-050,15,49000,0,38.150581,0,0,16-033
01-5710,19,51000,0,,0,0,03-324
99-071,27,47000,0,36.911705,0,0,09-010
38-002,12,52000,0,37.863106,0,0,05-029
01-870,24,53000,0,42.380562,0,0,01-2358
01-9325,29,49000,1,20.176592,0,0,01-8571
08-207,10,49000,0,32.510609,0,0,14-018
01-7636,38,51000,0,25.207392,0,0,01-1236
02-1044,11,50000,0,36.788502,0,0,02-5404
01-5572,38,47000,0,28.896646,0,0,16-024
05-030,23,51000,0,47.247089,0,0,18-039
01-8053,25,46000,0,21.607119,0,0,01-1559
01-3669,23,48000,0,31.47707,0,0,01-112
41-059,34,49000,0,35.713894,0,0,01-746
02-2614,14,46000,0,29.040384,0,0,02-2284
02-5481,18,46000,0,20.313484,0,0,02-1024
02-6464,34,46000,0,21.340178,0,0,13-309
03-462,13,51000,0,21.203285,0,0,01-3223
02-228,27,49000,0,47.691994,0,0,06-172
02-4561,6,49000,1,20.457222,0,0,02-3119
02-5710,14,47000,1,18.807667,0,0,24-002
01-8062,10,46000,0,18.328543,0,0,29-062
01-5356,46,54000,0,31.127995,0,0,03-3274
02-4979,9,46000,0,20.39562,0,0,02-3271
05-013,8,49000,0,46.542095,0,0,01-042
06-116,25,49000,0,42.544834,0,0,02-4417
01-3966,28,51000,0,31.744011,0,0,01-272
12-070,14,46000,0,37.370296,0,0,02-2644
01-1161,6,50000,1,37.158112,0,0,01-555
02-182,22,50000,0,48.239563,0,0,02-1360
68-015,46,44000,1,33.195072,0,0,68-077
01-1715,14,50000,0,36.726898,0,0,01-1717
30-135,45,47000,0,37.500343,0,0,38-019
14-097,13,51000,0,34.098564,0,0,14-017
01-5206,41,49000,0,30.532513,0,0,03-0746
01-7551,44,52000,0,26.555784,0,0,01-6820
24-044,19,49000,0,38.835045,0,0,06-019
03-1639,36,54000,0,18.082136,0,0,03-0115
01-298,41,51000,0,50.689938,0,0,03-1883
13-229,5,46000,0,31.50445,0,0,02-4300
01-2978,30,48000,0,34.454483,0,0,01-1494
88-159,45,43000,1,21.805613,0,0,42-634
03-0669,34,47000,0,18.780287,0,0,03-252
18-083,6,49000,0,26.32991,0,0,01-1008
02-2145,41,51000,0,35.891853,0,0,02-1272
01-1069,0,53000,0,36.083504,0,0,01-1564
03-0279,41,48000,0,20.902122,0,0,01-6989
02-2730,7,48000,0,27.329227,0,0,23-015
02-1214,8,47000,1,34.872005,0,0,24-023
01-3857,4,50000,0,27.130732,0,0,01-4652
33-030,21,46000,0,35.043121,0,0,15-018
09-151,19,47000,0,35.727585,0,0,01-3376
03-495,33,51000,0,34.427105,0,0,38-028
02-4042,22,50000,1,25.864477,0,0,02-316
01-582,36,50000,1,46.843258,0,0,01-1717
01-5826,15,52000,0,23.106091,0,0,01-5146
01-6260,19,47000,0,23.776865,0,0,11-050
11-512,20,46000,0,32.147842,0,0,09-010
10-178,36,48000,0,36.336758,0,0,30-031
01-6284,19,47000,0,23.174538,0,0,01-7681
02-3804,5,46000,0,22.791239,0,0,02-5035
15-070,38,49000,0,36.501026,0,0,01-9394
00-363,33,49000,0,36.678986,0,0,02-345
06-082,8,53000,0,40.922657,0,0,02-5346
01-5190,17,47000,0,25.535934,0,0,05-011
04-245,0,50000,0,34.105408,0,0,04-044
30-003,3,49000,0,36.747433,0,0,03-030
18-013,42,49000,0,48.99247,0,0,01-1416
01-3729,21,49000,0,30.970568,0,0,09-047
04-307,7,49000,1,31.915127,0,0,04-154
01-7052,44,49000,0,27.760439,0,0,01-180
08-144,35,52000,0,45.193703,0,0,01-266
01-7224,15,47000,0,21.648186,0,0,01-1494
02-6126,26,47000,0,20.491444,0,0,01-7079
13-361,43,53000,1,37.37714,0,0,02-2975
47-001,8,49000,0,32.476387,0,0,15-007
02-1140,12,54000,1,36.281998,0,0,02-5605
15-007,5,53000,1,41.127995,0,0,01-4443
02-1552,19,49000,0,18.19165,0,0,02-334
99-140,11,47000,0,33.099247,0,0,01-4593
01-2147,4,50000,0,32.106777,0,0,01-029
02-8558,45,50000,1,19.38946,0,0,04-050
14-067,31,49000,0,41.53183,0,0,14-056
02-6954,33,53000,1,19.978098,0,0,03-0592
01-4257,3,46000,0,26.206707,0,0,18-060
02-7820,41,49000,0,19.601643,0,0,02-247
42-1534,1,46000,1,21.080082,0,0,42-1581
42-1657,20,46000,1,21.709787,0,0,42-1521
42-1858,34,47000,1,21.702944,0,0,42-1201
02-3237,39,47000,0,32.065708,0,0,02-809
02-6181,16,46000,0,,0,0,02-247
06-180,40,52000,1,43.496235,0,0,23-060
01-1770,43,51000,0,42.401096,0,0,01-2795
11-416,11,49000,0,30.751539,0,0,06-062
01-9448,26,51000,1,19.081451,0,0,01-3181
01-3673,36,48000,0,34.187542,0,0,01-087
62-007,11,49000,0,31.655031,0,0,02-3779
02-8167,35,47000,0,18,0,0,06-130
02-5045,31,44000,0,24.906229,0,0,02-7573
02-5541,10,47000,1,18.568104,0,0,02-237
01-8077,17,46000,0,19.83436,0,0,01-1559
02-4977,0,48000,1,18.527037,0,0,02-726
01-860,37,52000,0,45.097878,0,0,01-658
03-3574,45,48000,1,18,0,0,01-272
02-5521,8,48000,1,18.150581,0,0,01-7700
23-024,8,48000,0,37.698837,0,0,02-034
02-5807,17,47000,0,19.348391,0,0,00-003
01-1899,17,51000,1,35.693359,0,0,01-066
01-6986,3,51000,0,19.403149,0,0,02-3015
00-125,5,49000,1,32.086243,0,0,02-552
03-1133,45,48000,0,20.491444,0,0,01-305
42-1575,29,47000,0,25.973991,1,0,01-253
02-286,4,45000,0,43.414101,0,0,02-054
02-3092,30,46000,0,30.676249,0,0,00-276
01-4735,12,47000,0,26.494183,0,0,01-112
04-262,34,45000,1,40.436687,0,0,01-8414
01-993,4,47000,1,37.383984,0,0,01-983
08-226,36,50000,0,37.158112,0,0,42-1263
02-7459,31,47000,1,18.390144,0,0,04-530
03-224,1,49000,0,35.371662,0,0,01-732
02-5514,44,46000,0,25.741274,0,0,11-410
02-1272,5,53000,0,33.4757,0,0,01-2158
01-2997,9,48000,0,30.073921,0,0,01-305
02-7499,47,53000,1,21.620808,0,0,11-360
14-098,17,49000,0,34.926762,0,0,38-066
02-3252,36,49000,1,31.415468,0,0,02-316
40-033,2,47000,0,30.094456,0,0,04-348
02-799,15,51000,1,39.040382,0,0,03-058
32-160,21,49000,0,32.887062,0,0,01-1394
09-190,10,49000,0,31.723476,0,0,09-052
01-7954,11,47000,1,18.773443,0,0,30-040
01-7195,8,52000,1,19.779604,0,0,16-033
01-7212,4,48000,1,19.30048,0,0,01-5356
88-162,41,44000,0,18.198494,0,0,88-037
02-2472,37,51000,0,34.201233,0,0,02-3158
01-1003,32,48000,0,43.277206,0,0,01-5564
42-1785,28,47000,1,,0,0,42-1064
99-332,25,50000,1,34.872005,0,0,08-060
01-2599,40,52000,0,37.671459,0,0,32-081
01-090,5,56000,0,52.791237,0,0,01-1566
01-180,43,57000,0,55.919231,0,0,03-0594
01-4175,8,46000,0,27.479809,0,0,01-4426
03-2297,40,48000,0,18,0,0,01-7079
01-6714,1,48000,0,19.430527,0,0,01-6559
02-4060,5,49000,1,22.264202,0,0,01-3148
42-2142,47,46000,1,18.246407,0,0,42-1254
02-7873,38,46000,0,19.122519,0,0,06-130
18-061,8,54000,1,38.417522,0,0,01-1070
02-9357,47,47000,0,18.896646,0,0,02-3027
01-9485,35,46000,0,21.093771,0,0,16-052
42-1041,31,50000,0,41.333332,0,0,42-1242
01-6838,5,47000,1,19.054073,0,0,09-052
21-088,32,46000,0,36.110882,0,0,21-007
02-9027,43,47000,0,18.417522,0,0,02-4335
04-197,12,45000,0,38.73922,0,0,04-044
01-8042,31,52000,0,22.414783,0,0,01-6140
01-5242,3,47000,1,22.585899,0,0,03-114
06-229,46,45000,0,43.530457,0,0,02-833
02-8041,36,54000,1,18.376455,0,0,02-748
01-3487,17,52000,0,30.422998,0,0,01-3186
02-5726,12,48000,0,18.362764,0,0,02-726
01-8494,20,47000,0,18.978781,0,0,18-061
09-047,12,52000,0,42.271046,0,0,01-4443
01-3103,33,49000,1,34.844627,0,0,01-658
02-5914,34,48000,1,22.565367,0,0,01-405
02-6134,14,49000,0,18,0,0,02-2907
42-1253,13,50000,1,26.398357,0,0,42-1242
02-3396,4,53000,1,24.235455,0,0,02-3056
02-6698,20,47000,1,18.020535,0,0,02-237
04-643,30,47000,0,24.550308,0,0,04-348
58-001,13,52000,1,34.242302,0,0,01-5002
02-6942,28,49000,1,19.101986,0,0,02-3462
68-153,42,46000,0,20.197124,0,0,42-634
11-439,9,47000,0,30.422998,0,0,02-3012
02-5967,15,47000,0,18.711842,0,0,02-652
08-092,16,53000,0,45.33744,0,0,03-034
03-0950,37,57000,1,18.855577,0,0,03-0578
02-3116,15,46000,0,27.411362,0,0,02-245
01-9263,40,48000,0,22.017796,0,0,18-039
01-3043,16,51000,1,31.216974,0,0,01-3181
56-020,28,49000,1,33.817932,0,0,07-011
02-9729,46,48000,0,18.212183,0,0,02-8958
01-7748,38,47000,0,24.392881,0,0,18-097
01-9504,27,47000,1,19.498974,0,0,32-130
01-1008,29,56000,1,42.551678,0,0,01-3181
01-7097,43,52000,1,27.534565,0,0,01-3371
01-051,1,54000,0,22.284737,0,0,01-087
01-6814,0,48000,0,18.958248,0,0,01-884
01-7848,44,45000,1,25.748117,0,0,09-004
02-4013,16,46000,0,24.605064,0,0,02-510
01-7104,1,46000,0,18.759754,0,0,01-4387
16-086,44,54000,1,38.424366,0,0,16-052
02-4943,21,46000,0,22.948666,0,0,06-146
02-5147,12,54000,0,20.422998,0,0,02-5605
42-120,26,44000,1,37.075974,0,0,68-077
02-298,28,48000,0,,0,0,01-6984
02-7693,46,49000,0,21.039015,0,0,08-164
01-3700,30,51000,1,32.839149,0,0,01-577
02-4561,1,49000,1,19.430527,0,0,02-3119
01-9124,27,49000,0,18.657084,0,0,01-1416
01-2475,47,51000,1,39.546886,0,0,01-777
01-3660,10,50000,0,28.629705,0,0,01-268
01-8186,14,48000,1,18.581793,0,0,01-1613
06-396,15,46000,0,31.675564,0,0,02-5404
13-038,30,44000,0,45.501713,0,0,66-001
09-059,42,45000,0,48.143738,0,0,09-004
02-4524,7,52000,1,20.902122,0,0,02-2975
01-7033,24,53000,0,23.537304,0,0,01-758
01-1437,4,48000,0,35.754963,0,0,01-029
03-230,40,49000,0,43.352497,0,0,01-8235
01-4005,26,46000,0,31.429157,0,0,01-7904
02-5132,1,45000,1,18.45859,0,0,02-3119
01-9323,38,47000,0,22.086243,0,0,05-006
01-5482,17,49000,0,24.940453,0,0,01-4033
01-3638,0,49000,0,26.692677,0,0,01-042
01-6122,4,50000,0,21.189596,0,0,01-3168
01-7517,11,47000,1,19.396303,0,0,42-1413
01-555,11,57000,1,41.627655,0,0,01-3143
09-052,21,52000,0,44.146473,0,0,01-4443
68-055,20,43000,0,26.015059,0,0,68-077
02-8011,33,49000,0,18,0,0,02-2863
01-5949,26,49000,1,26.110884,0,0,01-646
03-298,18,50000,0,37.760437,0,0,01-325
01-4024,12,46000,1,28.506502,0,0,01-4387
30-099,10,46000,0,31.025326,0,0,30-019
01-7158,44,49000,0,27.041752,0,0,03-0055
22-068,26,48000,0,33.619438,0,0,22-048
01-6860,25,50000,0,23.475702,0,0,32-130
08-274,37,48000,0,35.303215,0,0,32-050
24-005,42,53000,0,45.39904,0,0,03-080
04-005,36,49000,0,36.281998,0,0,01-112
02-7762,47,46000,0,21.244352,0,0,24-053
01-9094,17,49000,1,18.109514,0,0,01-8235
02-3943,39,53000,1,29.423681,0,0,02-4535
06-332,44,47000,0,38.821354,0,0,02-833
06-185,26,49000,0,40.402462,0,0,11-211
01-649,33,48000,1,45.542778,0,0,10-041
02-552,36,53000,0,45.227928,0,0,02-3119
16-100,3,49000,0,28.793976,0,0,16-052
03-0549,39,55000,0,20.005476,0,0,01-6989
11-492,3,47000,1,28.793976,0,0,02-3504
02-6136,34,47000,1,22.086243,0,0,02-3269
55-013,44,45000,0,37.520878,0,0,35-033
29-103,5,46000,0,30.073921,0,0,04-193
01-4536,23,48000,0,29.279945,0,0,01-2087
02-6569,28,46000,0,20.01232,0,0,02-5584
03-2497,46,52000,0,19.047228,0,0,03-2095
11-078,29,45000,1,43.325119,0,0,02-370
99-307,24,49000,0,34.803558,0,0,14-018
02-8268,39,46000,0,18.759754,0,0,46-008
01-9149,33,47000,1,21.251198,0,0,11-092
01-240,18,53000,0,48.109516,0,0,01-1613
09-175,28,48000,0,36.302532,0,0,09-052
01-9167,23,47000,1,19.026693,0,0,01-7640
05-028,44,54000,1,51.620808,0,0,02-5605
30-057,3,51000,0,31.093773,0,0,30-019
01-3298,27,57000,0,32.887062,0,0,01-9943
02-3700,2,49000,1,22.305271,0,0,66-001
01-2968,19,48000,0,32.182068,0,0,01-1494
02-3912,0,47000,0,21.545517,0,0,02-5120
02-7504,30,47000,0,18.082136,0,0,13-402
11-278,41,49000,0,38.67762,0,0,23-001
42-846,15,43000,0,28.136892,0,0,88-037
01-7699,6,47000,0,18.205339,0,0,01-2107
02-057,47,53000,0,61.059547,0,0,02-185
01-4213,5,47000,0,26.747433,0,0,15-007
03-0536,42,47000,0,20.628336,0,0,01-2943
02-737,45,53000,0,45.686516,0,0,05-045
02-6000,45,49000,1,24.844627,0,0,13-191
42-704,13,50000,1,28.396988,0,0,42-1263
02-2528,21,49000,0,30.731007,0,0,14-018
01-9087,20,46000,0,18.246407,0,0,50-025
24-004,34,49000,0,43.742641,0,0,01-658
19-084,15,46000,0,33.407257,0,0,02-159
01-7751,32,49000,0,23.05818,0,0,20-006
02-5737,12,49000,1,18.314854,0,0,02-3462
02-5031,0,46000,0,18.417522,0,0,02-1491
02-3837,44,49000,0,30.819986,0,0,66-003
03-0779,43,50000,1,20.498289,0,0,01-1979
13-097,12,53000,1,38.054756,0,0,02-034
01-908,21,51000,0,41.216976,0,0,01-394
02-773,46,52000,0,45.665981,0,0,02-8495
02-3503,3,49000,1,22.996578,0,0,02-044
02-6005,42,46000,0,24.194387,0,0,02-316
01-5082,3,46000,0,23.037645,0,0,01-1254
02-2870,43,46000,0,34.440796,0,0,02-3175
02-4415,33,52000,1,26.870636,0,0,02-5346
03-1494,38,49000,0,18.663929,0,0,03-0411
01-4900,46,52000,0,32.996578,0,0,02-3055
03-0034,45,46000,0,22.024641,0,0,01-8031
02-1716,7,47000,1,30.635181,0,0,01-029
01-2719,14,49000,0,31.805613,0,0,14-018
01-6082,12,49000,1,22.989733,0,0,05-045
02-003,41,57000,1,72.366867,0,0,01-2158
42-1448,32,51000,1,28.636551,0,0,01-7079
03-222,5,46000,0,36.158794,0,0,01-6377
04-045,7,54000,0,46.774811,0,0,01-266
29-109,45,48000,0,37.582478,0,0,03-1383
01-7869,17,48000,0,20.313484,0,0,01-199
02-3968,3,46000,0,21.894592,0,0,11-033
01-9482,33,49000,0,20.758385,0,0,01-045
01-3497,1,45000,0,27.240246,0,0,30-019
15-032,30,48000,0,43.414101,0,0,33-006
01-9744,23,50000,1,18,0,0,01-918
42-1306,0,47000,0,23.051334,0,0,42-1283
02-359,4,45000,0,41.093773,0,0,02-355
03-005,9,52000,0,72.366867,0,0,01-045
02-1894,27,48000,0,34.016426,0,0,02-2039
02-5437,34,47000,1,23.859001,0,0,12-005
01-7982,31,51000,1,22.626968,0,0,01-5222
38-068,31,49000,0,35.734428,0,0,38-002
42-074,26,49000,0,37.596169,0,0,01-6989
TV88-150,11,41000,0,18.095825,0,0,42-041
02-3899,27,49000,1,27.18549,0,0,02-3428
68-038,18,48000,1,26.939083,0,0,01-3371
02-4187,28,49000,0,26.843258,0,0,02-4556
01-5510,36,47000,1,28.773443,0,0,09-004
34-059,37,51000,0,35.926079,0,0,02-316
01-3652,5,49000,0,27.774128,1,0,01-112
01-8753,16,48000,1,18.759754,0,0,01-918
03-286,4,46000,0,34.865162,0,0,01-4593
02-8929,44,46000,0,18.746065,0,0,02-1102
01-769,1,50000,0,38.116356,0,0,01-2795
03-0220,45,47000,0,21.737165,0,0,01-8583
04-284,31,47000,1,38.971939,0,0,04-637
00-392,3,49000,0,30.265572,0,0,02-3269
01-957,1,53000,0,37.014374,0,0,01-7022
02-3129,3,46000,0,24.913073,0,0,02-2465
02-5868,23,47000,0,20.409309,0,0,04-662
02-5721,21,46000,0,20.238194,0,0,02-3271
03-2297,43,48000,0,18.616016,0,0,01-7079
02-3343,45,44000,0,33.085556,0,0,02-3172
01-6128,1,47000,0,20.436687,0,0,15-054
01-8141,14,47000,0,18.581793,0,0,10-092
02-3549,47,54000,1,32.024639,0,0,01-2158
01-9241,21,46000,0,18.684464,0,0,05-029
02-3966,1,47000,0,21.627653,0,0,02-3158
02-427,18,45000,0,43.078712,0,0,02-748
02-5684,17,48000,1,19.546886,0,0,01-3371
